,CRSArrTime,DayOfWeek,DayofMonth,Dest,DestUTC,Distance,FlightDate,FltTime,Marketing_Airline_Network,Month,OrgUTC,Origin,Quarter,Tail_Number,TaxiIn,TaxiOut,WheelsOff,WheelsOn,Year,fltID,dtyRepTmUTC,dtyRelTmUTC
1553,925.0,6.0,1.0,LAX,2020-02-01 16:33:00+00:00,674.0,2020-02-01,0 days 02:39:00,DL,2.0,2020-02-01 13:54:00+00:00,BOI,1.0,N244SY,41.0,15.0,809.0,852.0,2020.0,22109.0,2020-02-01 13:08:00+00:00,2020-02-01 17:18:00+00:00
1554,1126.0,6.0,1.0,DTW,2020-02-01 15:23:00+00:00,287.0,2020-02-01,0 days 01:29:00,DL,2.0,2020-02-01 13:54:00+00:00,GRB,1.0,N837SK,6.0,33.0,927.0,1117.0,2020.0,21684.0,2020-02-01 13:09:00+00:00,2020-02-01 15:53:00+00:00
1555,1111.0,6.0,1.0,ATL,2020-02-01 15:08:00+00:00,192.0,2020-02-01,0 days 01:12:00,DL,2.0,2020-02-01 13:56:00+00:00,CAE,1.0,N320PQ,10.0,18.0,1014.0,1058.0,2020.0,8381.0,2020-02-01 13:09:00+00:00,2020-02-01 15:53:00+00:00
1556,850.0,6.0,1.0,SEA,2020-02-01 16:17:00+00:00,399.0,2020-02-01,0 days 02:20:00,DL,2.0,2020-02-01 13:57:00+00:00,BOI,1.0,N259SY,7.0,51.0,848.0,910.0,2020.0,22097.0,2020-02-01 13:12:00+00:00,2020-02-01 17:52:00+00:00
1557,1203.0,6.0,1.0,MSP,2020-02-01 17:07:00+00:00,1299.0,2020-02-01,0 days 03:10:00,DL,2.0,2020-02-01 13:57:00+00:00,LAS,1.0,N586NW,6.0,15.0,712.0,1201.0,2020.0,48803.0,2020-02-01 13:12:00+00:00,2020-02-01 17:52:00+00:00
1558,1116.0,6.0,1.0,ATL,2020-02-01 14:56:00+00:00,214.0,2020-02-01,0 days 00:59:00,DL,2.0,2020-02-01 13:57:00+00:00,SAV,1.0,N928AT,9.0,11.0,1008.0,1047.0,2020.0,49035.0,2020-02-01 13:12:00+00:00,2020-02-01 16:00:00+00:00
1559,1127.0,6.0,1.0,ATL,2020-02-01 15:15:00+00:00,321.0,2020-02-01,0 days 01:17:00,DL,2.0,2020-02-01 13:58:00+00:00,SDF,1.0,N927AT,7.0,10.0,1008.0,1108.0,2020.0,48346.0,2020-02-01 13:12:00+00:00,2020-02-01 16:00:00+00:00
1560,1506.0,6.0,1.0,JFK,2020-02-01 18:44:00+00:00,2454.0,2020-02-01,0 days 04:46:00,DL,2.0,2020-02-01 13:58:00+00:00,PDX,1.0,N897DN,7.0,10.0,708.0,1437.0,2020.0,48880.0,2020-02-01 13:13:00+00:00,2020-02-01 16:09:00+00:00
1561,1127.0,6.0,1.0,ATL,2020-02-01 15:24:00+00:00,453.0,2020-02-01,0 days 01:26:00,DL,2.0,2020-02-01 13:58:00+00:00,LIT,1.0,N991DL,5.0,12.0,910.0,1119.0,2020.0,49098.0,2020-02-01 13:13:00+00:00,2020-02-01 16:09:00+00:00
1562,1301.0,6.0,1.0,ATL,2020-02-01 16:56:00+00:00,1199.0,2020-02-01,0 days 02:57:00,DL,2.0,2020-02-01 13:59:00+00:00,DEN,1.0,N895DN,5.0,21.0,820.0,1251.0,2020.0,48303.0,2020-02-01 13:14:00+00:00,2020-02-01 17:33:00+00:00
1563,1019.0,6.0,1.0,SEA,2020-02-01 16:48:00+00:00,1107.0,2020-02-01,0 days 02:49:00,DL,2.0,2020-02-01 13:59:00+00:00,PHX,1.0,N380DA,5.0,11.0,810.0,943.0,2020.0,48184.0,2020-02-01 13:14:00+00:00,2020-02-01 17:33:00+00:00
1564,1233.0,6.0,1.0,BOS,2020-02-01 16:30:00+00:00,942.0,2020-02-01,0 days 02:31:00,DL,2.0,2020-02-01 13:59:00+00:00,BNA,1.0,N202JQ,6.0,26.0,925.0,1224.0,2020.0,126653.0,2020-02-01 13:14:00+00:00,2020-02-01 19:19:00+00:00
1565,1406.0,6.0,1.0,ATL,2020-02-01 18:34:00+00:00,1892.0,2020-02-01,0 days 04:35:00,DL,2.0,2020-02-01 13:59:00+00:00,SAN,1.0,N390DN,4.0,26.0,725.0,1430.0,2020.0,48850.0,2020-02-01 13:14:00+00:00,2020-02-01 19:19:00+00:00
1566,1038.0,6.0,1.0,SEA,2020-02-01 17:25:00+00:00,1448.0,2020-02-01,0 days 03:26:00,DL,2.0,2020-02-01 13:59:00+00:00,ANC,1.0,N848DN,4.0,25.0,624.0,1021.0,2020.0,49362.0,2020-02-01 13:14:00+00:00,2020-02-01 16:09:00+00:00
1567,1127.0,6.0,1.0,ATL,2020-02-01 15:24:00+00:00,306.0,2020-02-01,0 days 01:24:00,DL,2.0,2020-02-01 14:00:00+00:00,GSO,1.0,N905DE,4.0,20.0,1020.0,1120.0,2020.0,49175.0,2020-02-01 13:14:00+00:00,2020-02-01 16:09:00+00:00
1568,1137.0,6.0,1.0,DTW,2020-02-01 15:31:00+00:00,296.0,2020-02-01,0 days 01:30:00,DL,2.0,2020-02-01 14:01:00+00:00,LEX,1.0,N905XJ,8.0,22.0,1023.0,1123.0,2020.0,1110.0,2020-02-01 13:16:00+00:00,2020-02-01 15:56:00+00:00
1569,1126.0,6.0,1.0,ATL,2020-02-01 15:11:00+00:00,341.0,2020-02-01,0 days 01:10:00,DL,2.0,2020-02-01 14:01:00+00:00,JAN,1.0,N939AT,6.0,13.0,914.0,1105.0,2020.0,49913.0,2020-02-01 13:16:00+00:00,2020-02-01 15:56:00+00:00
1570,1129.0,6.0,1.0,ATL,2020-02-01 15:16:00+00:00,332.0,2020-02-01,0 days 01:14:00,DL,2.0,2020-02-01 14:02:00+00:00,MEM,1.0,N993DL,7.0,14.0,916.0,1109.0,2020.0,48720.0,2020-02-01 13:17:00+00:00,2020-02-01 15:52:00+00:00
1571,842.0,6.0,1.0,ATL,2020-02-01 15:07:00+00:00,302.0,2020-02-01,0 days 01:04:00,DL,2.0,2020-02-01 14:03:00+00:00,MOB,1.0,N397DA,8.0,9.0,912.0,1059.0,2020.0,49791.0,2020-02-01 13:17:00+00:00,2020-02-01 15:52:00+00:00
1572,1026.0,6.0,1.0,MSP,2020-02-01 15:05:00+00:00,232.0,2020-02-01,0 days 01:02:00,DL,2.0,2020-02-01 14:03:00+00:00,DSM,1.0,N303PQ,7.0,11.0,914.0,958.0,2020.0,7450.0,2020-02-01 13:18:00+00:00,2020-02-01 16:39:00+00:00
1573,1210.0,6.0,1.0,ATL,2020-02-01 15:54:00+00:00,606.0,2020-02-01,0 days 01:49:00,DL,2.0,2020-02-01 14:05:00+00:00,ORD,1.0,N925AT,3.0,24.0,929.0,1151.0,2020.0,49181.0,2020-02-01 13:18:00+00:00,2020-02-01 16:39:00+00:00
1574,1138.0,6.0,1.0,DTW,2020-02-01 15:25:00+00:00,306.0,2020-02-01,0 days 01:20:00,DL,2.0,2020-02-01 14:05:00+00:00,SDF,1.0,N882RW,6.0,8.0,1013.0,1119.0,2020.0,126661.0,2020-02-01 13:20:00+00:00,2020-02-01 16:53:00+00:00
1575,1009.0,6.0,1.0,SLC,2020-02-01 16:08:00+00:00,588.0,2020-02-01,0 days 02:02:00,DL,2.0,2020-02-01 14:06:00+00:00,LGB,1.0,N247SY,16.0,11.0,717.0,952.0,2020.0,21741.0,2020-02-01 13:20:00+00:00,2020-02-01 16:53:00+00:00
1576,845.0,6.0,1.0,SEA,2020-02-01 15:22:00+00:00,352.0,2020-02-01,0 days 01:16:00,DL,2.0,2020-02-01 14:06:00+00:00,MFR,1.0,N269SY,9.0,9.0,715.0,813.0,2020.0,21821.0,2020-02-01 13:21:00+00:00,2020-02-01 16:35:00+00:00
1577,1014.0,6.0,1.0,SLC,2020-02-01 15:50:00+00:00,574.0,2020-02-01,0 days 01:43:00,DL,2.0,2020-02-01 14:07:00+00:00,BUR,1.0,N282SY,4.0,9.0,716.0,946.0,2020.0,21679.0,2020-02-01 13:21:00+00:00,2020-02-01 16:35:00+00:00
1578,1113.0,6.0,1.0,DTW,2020-02-01 15:04:00+00:00,98.0,2020-02-01,0 days 00:55:00,DL,2.0,2020-02-01 14:09:00+00:00,MBS,1.0,N8933B,9.0,21.0,1030.0,1055.0,2020.0,21876.0,2020-02-01 13:24:00+00:00,2020-02-01 16:31:00+00:00
1579,1137.0,6.0,1.0,DTW,2020-02-01 15:46:00+00:00,235.0,2020-02-01,0 days 01:37:00,DL,2.0,2020-02-01 14:09:00+00:00,ORD,1.0,N321NB,7.0,35.0,944.0,1139.0,2020.0,48079.0,2020-02-01 13:24:00+00:00,2020-02-01 16:31:00+00:00
1580,1235.0,6.0,1.0,LGA,2020-02-01 16:34:00+00:00,963.0,2020-02-01,0 days 02:24:00,DL,2.0,2020-02-01 14:10:00+00:00,MEM,1.0,N357FC,7.0,16.0,926.0,1227.0,2020.0,126742.0,2020-02-01 13:25:00+00:00,2020-02-01 16:30:00+00:00
1581,1007.0,6.0,1.0,SLC,2020-02-01 15:45:00+00:00,493.0,2020-02-01,0 days 01:35:00,DL,2.0,2020-02-01 14:10:00+00:00,ABQ,1.0,N283SY,7.0,8.0,818.0,938.0,2020.0,21974.0,2020-02-01 13:25:00+00:00,2020-02-01 16:30:00+00:00
1582,1118.0,6.0,1.0,ATL,2020-02-01 15:11:00+00:00,134.0,2020-02-01,0 days 01:00:00,DL,2.0,2020-02-01 14:11:00+00:00,BHM,1.0,N911DE,4.0,19.0,930.0,1107.0,2020.0,49455.0,2020-02-01 13:26:00+00:00,2020-02-01 16:24:00+00:00
1583,1135.0,6.0,1.0,DTW,2020-02-01 15:39:00+00:00,231.0,2020-02-01,0 days 01:28:00,DL,2.0,2020-02-01 14:11:00+00:00,IND,1.0,N136EV,10.0,24.0,1035.0,1129.0,2020.0,5801.0,2020-02-01 13:26:00+00:00,2020-02-01 16:24:00+00:00
1584,1251.0,6.0,1.0,ATL,2020-02-01 16:59:00+00:00,780.0,2020-02-01,0 days 02:47:00,DL,2.0,2020-02-01 14:12:00+00:00,HPN,1.0,N935XJ,5.0,31.0,1043.0,1254.0,2020.0,20066.0,2020-02-01 13:27:00+00:00,2020-02-01 16:22:00+00:00
1585,1135.0,6.0,1.0,DTW,2020-02-01 15:37:00+00:00,155.0,2020-02-01,0 days 01:23:00,DL,2.0,2020-02-01 14:14:00+00:00,CMH,1.0,N906SW,7.0,31.0,1045.0,1130.0,2020.0,21945.0,2020-02-01 13:27:00+00:00,2020-02-01 16:22:00+00:00
1586,1401.0,6.0,1.0,ATL,2020-02-01 18:18:00+00:00,1747.0,2020-02-01,0 days 04:04:00,DL,2.0,2020-02-01 14:14:00+00:00,LAS,1.0,N366DX,5.0,15.0,729.0,1413.0,2020.0,49471.0,2020-02-01 13:29:00+00:00,2020-02-01 16:32:00+00:00
1587,1134.0,6.0,1.0,ATL,2020-02-01 15:47:00+00:00,331.0,2020-02-01,0 days 01:29:00,DL,2.0,2020-02-01 14:18:00+00:00,FAY,1.0,N443SW,7.0,13.0,1031.0,1140.0,2020.0,21919.0,2020-02-01 13:29:00+00:00,2020-02-01 16:32:00+00:00
1588,1129.0,6.0,1.0,ATL,2020-02-01 15:28:00+00:00,152.0,2020-02-01,0 days 01:08:00,DL,2.0,2020-02-01 14:20:00+00:00,TYS,1.0,N909XJ,7.0,25.0,1045.0,1121.0,2020.0,9227.0,2020-02-01 13:35:00+00:00,2020-02-01 17:55:00+00:00
1589,1013.0,6.0,1.0,SEA,2020-02-01 17:10:00+00:00,867.0,2020-02-01,0 days 02:48:00,DL,2.0,2020-02-01 14:22:00+00:00,LAS,1.0,N375DA,30.0,14.0,736.0,940.0,2020.0,49760.0,2020-02-01 13:35:00+00:00,2020-02-01 17:55:00+00:00
1590,1142.0,6.0,1.0,JFK,2020-02-01 15:16:00+00:00,228.0,2020-02-01,0 days 00:53:00,DL,2.0,2020-02-01 14:23:00+00:00,IAD,1.0,N315PQ,4.0,8.0,1031.0,1112.0,2020.0,3864.0,2020-02-01 13:38:00+00:00,2020-02-01 16:24:00+00:00
1591,1120.0,6.0,1.0,DTW,2020-02-01 15:39:00+00:00,128.0,2020-02-01,0 days 01:15:00,DL,2.0,2020-02-01 14:24:00+00:00,FWA,1.0,N885AS,8.0,30.0,1054.0,1131.0,2020.0,22061.0,2020-02-01 13:38:00+00:00,2020-02-01 16:24:00+00:00
1592,1350.0,6.0,1.0,JFK,2020-02-01 17:47:00+00:00,1391.0,2020-02-01,0 days 03:19:00,DL,2.0,2020-02-01 14:28:00+00:00,DFW,1.0,N101DU,9.0,22.0,950.0,1338.0,2020.0,49145.0,2020-02-01 13:43:00+00:00,2020-02-01 16:23:00+00:00
1593,1140.0,6.0,1.0,DTW,2020-02-01 15:38:00+00:00,237.0,2020-02-01,0 days 01:08:00,DL,2.0,2020-02-01 14:30:00+00:00,MKE,1.0,N896SK,8.0,15.0,945.0,1130.0,2020.0,21871.0,2020-02-01 13:43:00+00:00,2020-02-01 16:23:00+00:00
1594,840.0,6.0,1.0,SEA,2020-02-01 15:40:00+00:00,129.0,2020-02-01,0 days 01:09:00,DL,2.0,2020-02-01 14:31:00+00:00,PDX,1.0,N333NB,8.0,24.0,755.0,832.0,2020.0,49261.0,2020-02-01 13:46:00+00:00,2020-02-01 16:48:00+00:00
1595,1226.0,6.0,1.0,BOS,2020-02-01 16:03:00+00:00,474.0,2020-02-01,0 days 01:31:00,DL,2.0,2020-02-01 14:32:00+00:00,RIC,1.0,N217JQ,7.0,13.0,1045.0,1156.0,2020.0,126703.0,2020-02-01 13:46:00+00:00,2020-02-01 16:48:00+00:00
1596,917.0,6.0,1.0,LAX,2020-02-01 16:22:00+00:00,451.0,2020-02-01,0 days 01:48:00,DL,2.0,2020-02-01 14:34:00+00:00,TUS,1.0,N632SK,29.0,10.0,844.0,853.0,2020.0,22092.0,2020-02-01 13:49:00+00:00,2020-02-01 17:05:00+00:00
1597,1242.0,6.0,1.0,ATL,2020-02-01 16:20:00+00:00,547.0,2020-02-01,0 days 01:41:00,DL,2.0,2020-02-01 14:39:00+00:00,DCA,1.0,N375DN,5.0,11.0,1050.0,1215.0,2020.0,49608.0,2020-02-01 13:49:00+00:00,2020-02-01 17:05:00+00:00
1598,1034.0,6.0,1.0,SEA,2020-02-01 17:37:00+00:00,1050.0,2020-02-01,0 days 02:55:00,DL,2.0,2020-02-01 14:42:00+00:00,SAN,1.0,N3771K,7.0,15.0,757.0,1030.0,2020.0,49863.0,2020-02-01 13:57:00+00:00,2020-02-01 17:13:00+00:00
1599,1255.0,6.0,1.0,ATL,2020-02-01 16:28:00+00:00,669.0,2020-02-01,0 days 01:44:00,DL,2.0,2020-02-01 14:44:00+00:00,MKE,1.0,N922DX,5.0,10.0,954.0,1223.0,2020.0,48195.0,2020-02-01 13:57:00+00:00,2020-02-01 17:13:00+00:00
1600,1454.0,6.0,1.0,DTW,2020-02-01 19:15:00+00:00,1956.0,2020-02-01,0 days 04:30:00,DL,2.0,2020-02-01 14:45:00+00:00,SAN,1.0,N368DN,10.0,13.0,758.0,1505.0,2020.0,49637.0,2020-02-01 14:00:00+00:00,2020-02-01 20:58:00+00:00
1601,1545.0,6.0,1.0,JFK,2020-02-01 20:13:00+00:00,2446.0,2020-02-01,0 days 05:28:00,DL,2.0,2020-02-01 14:45:00+00:00,SAN,1.0,N695DL,6.0,15.0,800.0,1607.0,2020.0,48566.0,2020-02-01 14:00:00+00:00,2020-02-01 20:58:00+00:00
1602,1206.0,6.0,1.0,ATL,2020-02-01 15:44:00+00:00,143.0,2020-02-01,0 days 00:57:00,DL,2.0,2020-02-01 14:47:00+00:00,AGS,1.0,N279PQ,7.0,15.0,1102.0,1137.0,2020.0,1624.0,2020-02-01 14:02:00+00:00,2020-02-01 16:57:00+00:00
1603,1146.0,6.0,1.0,JFK,2020-02-01 16:12:00+00:00,264.0,2020-02-01,0 days 01:23:00,DL,2.0,2020-02-01 14:49:00+00:00,ROC,1.0,N8908D,9.0,26.0,1115.0,1203.0,2020.0,845.0,2020-02-01 14:02:00+00:00,2020-02-01 16:57:00+00:00
1604,1215.0,6.0,1.0,CVG,2020-02-01 15:51:00+00:00,264.0,2020-02-01,0 days 01:01:00,DL,2.0,2020-02-01 14:50:00+00:00,ORD,1.0,N8837B,5.0,14.0,1004.0,1146.0,2020.0,19530.0,2020-02-01 14:05:00+00:00,2020-02-01 17:43:00+00:00
1605,1259.0,6.0,1.0,ATL,2020-02-01 16:58:00+00:00,761.0,2020-02-01,0 days 02:00:00,DL,2.0,2020-02-01 14:58:00+00:00,OKC,1.0,N302DQ,5.0,10.0,1008.0,1253.0,2020.0,49411.0,2020-02-01 14:05:00+00:00,2020-02-01 17:43:00+00:00
1606,1454.0,6.0,1.0,DTW,2020-02-01 19:14:00+00:00,1749.0,2020-02-01,0 days 04:15:00,DL,2.0,2020-02-01 14:59:00+00:00,LAS,1.0,N355DN,20.0,14.0,813.0,1454.0,2020.0,49113.0,2020-02-01 14:14:00+00:00,2020-02-01 17:30:00+00:00
1607,1301.0,6.0,1.0,ATL,2020-02-01 16:45:00+00:00,696.0,2020-02-01,0 days 01:43:00,DL,2.0,2020-02-01 15:02:00+00:00,HOU,1.0,N953AT,7.0,11.0,1013.0,1238.0,2020.0,48881.0,2020-02-01 14:14:00+00:00,2020-02-01 17:30:00+00:00
1608,1010.0,6.0,1.0,SLC,2020-02-01 17:10:00+00:00,411.0,2020-02-01,0 days 01:56:00,DL,2.0,2020-02-01 15:14:00+00:00,COS,1.0,N438SW,6.0,32.0,946.0,1104.0,2020.0,22078.0,2020-02-01 14:29:00+00:00,2020-02-01 17:23:00+00:00
1609,1205.0,6.0,1.0,MSP,2020-02-01 16:38:00+00:00,449.0,2020-02-01,0 days 01:21:00,DL,2.0,2020-02-01 15:17:00+00:00,MOT,1.0,N433SW,7.0,12.0,1029.0,1131.0,2020.0,21612.0,2020-02-01 14:29:00+00:00,2020-02-01 17:23:00+00:00
1610,1335.0,6.0,1.0,FLL,2020-02-01 17:40:00+00:00,680.0,2020-02-01,0 days 02:14:00,DL,2.0,2020-02-01 15:26:00+00:00,RDU,1.0,N327NW,6.0,11.0,1137.0,1334.0,2020.0,49697.0,2020-02-01 14:41:00+00:00,2020-02-01 17:30:00+00:00
1611,1321.0,6.0,1.0,BOS,2020-02-01 16:45:00+00:00,395.0,2020-02-01,0 days 01:16:00,DL,2.0,2020-02-01 15:29:00+00:00,BUF,1.0,N304PQ,7.0,16.0,1145.0,1238.0,2020.0,17674.0,2020-02-01 14:41:00+00:00,2020-02-01 17:30:00+00:00
1612,1614.0,6.0,1.0,SLC,2020-02-01 16:54:00+00:00,436.0,2020-02-01,0 days 01:24:00,DL,2.0,2020-02-01 15:30:00+00:00,MSO,1.0,N659BR,5.0,11.0,941.0,1049.0,2020.0,21861.0,2020-02-01 14:45:00+00:00,2020-02-01 17:41:00+00:00
1613,1310.0,6.0,1.0,ATL,2020-02-01 16:56:00+00:00,366.0,2020-02-01,0 days 01:25:00,DL,2.0,2020-02-01 15:31:00+00:00,DAB,1.0,N922AT,9.0,17.0,1148.0,1247.0,2020.0,49467.0,2020-02-01 14:45:00+00:00,2020-02-01 17:41:00+00:00
1614,1140.0,6.0,1.0,DTW,2020-02-01 16:34:00+00:00,228.0,2020-02-01,0 days 01:00:00,DL,2.0,2020-02-01 15:34:00+00:00,MDW,1.0,N633SK,9.0,10.0,1044.0,1225.0,2020.0,21856.0,2020-02-01 14:49:00+00:00,2020-02-01 17:35:00+00:00
1615,1202.0,6.0,1.0,MSP,2020-02-01 16:50:00+00:00,284.0,2020-02-01,0 days 01:14:00,DL,2.0,2020-02-01 15:36:00+00:00,GFK,1.0,N820SK,3.0,24.0,1100.0,1147.0,2020.0,21566.0,2020-02-01 14:49:00+00:00,2020-02-01 17:35:00+00:00
1616,1012.0,6.0,1.0,SLC,2020-02-01 16:31:00+00:00,290.0,2020-02-01,0 days 00:54:00,DL,2.0,2020-02-01 15:37:00+00:00,BOI,1.0,N252SY,3.0,11.0,948.0,1028.0,2020.0,22107.0,2020-02-01 14:52:00+00:00,2020-02-01 17:33:00+00:00
1617,1309.0,6.0,1.0,JFK,2020-02-01 16:48:00+00:00,290.0,2020-02-01,0 days 01:10:00,DL,2.0,2020-02-01 15:38:00+00:00,ORF,1.0,N820AY,14.0,11.0,1149.0,1234.0,2020.0,2919.0,2020-02-01 14:52:00+00:00,2020-02-01 17:33:00+00:00
1618,1253.0,6.0,1.0,ATL,2020-02-01 16:59:00+00:00,214.0,2020-02-01,0 days 01:20:00,DL,2.0,2020-02-01 15:39:00+00:00,SAV,1.0,N936AT,7.0,32.0,1211.0,1252.0,2020.0,49208.0,2020-02-01 14:54:00+00:00,2020-02-01 17:38:00+00:00
1619,1310.0,6.0,1.0,ATL,2020-02-01 16:53:00+00:00,341.0,2020-02-01,0 days 01:13:00,DL,2.0,2020-02-01 15:40:00+00:00,JAN,1.0,N138EV,7.0,14.0,1054.0,1246.0,2020.0,8589.0,2020-02-01 14:54:00+00:00,2020-02-01 17:38:00+00:00
1620,1407.0,6.0,1.0,BOS,2020-02-01 17:36:00+00:00,818.0,2020-02-01,0 days 01:56:00,DL,2.0,2020-02-01 15:40:00+00:00,CHS,1.0,N937AT,4.0,8.0,1148.0,1332.0,2020.0,48643.0,2020-02-01 14:55:00+00:00,2020-02-01 17:30:00+00:00
1621,611.0,6.0,1.0,MSP,2020-02-01 16:45:00+00:00,196.0,2020-02-01,0 days 01:04:00,DL,2.0,2020-02-01 15:41:00+00:00,FSD,1.0,N162PQ,6.0,18.0,1059.0,1139.0,2020.0,21583.0,2020-02-01 14:55:00+00:00,2020-02-01 17:30:00+00:00
1622,1015.0,6.0,1.0,LAX,2020-02-01 17:14:00+00:00,236.0,2020-02-01,0 days 01:32:00,DL,2.0,2020-02-01 15:42:00+00:00,LAS,1.0,N619CZ,27.0,23.0,905.0,947.0,2020.0,123414.0,2020-02-01 14:57:00+00:00,2020-02-01 17:48:00+00:00
1623,1310.0,6.0,1.0,ATL,2020-02-01 17:03:00+00:00,363.0,2020-02-01,0 days 01:19:00,DL,2.0,2020-02-01 15:44:00+00:00,CRW,1.0,N441SW,3.0,14.0,1158.0,1300.0,2020.0,21880.0,2020-02-01 14:57:00+00:00,2020-02-01 17:48:00+00:00
1624,1258.0,6.0,1.0,ATL,2020-02-01 17:06:00+00:00,223.0,2020-02-01,0 days 01:18:00,DL,2.0,2020-02-01 15:48:00+00:00,TLH,1.0,N955AT,10.0,20.0,1208.0,1256.0,2020.0,48147.0,2020-02-01 15:03:00+00:00,2020-02-01 17:44:00+00:00
1625,1307.0,6.0,1.0,ATL,2020-02-01 16:59:00+00:00,259.0,2020-02-01,0 days 01:11:00,DL,2.0,2020-02-01 15:48:00+00:00,CHS,1.0,N920DE,9.0,12.0,1200.0,1250.0,2020.0,48665.0,2020-02-01 15:03:00+00:00,2020-02-01 17:44:00+00:00
1626,1229.0,6.0,1.0,MSP,2020-02-01 17:04:00+00:00,386.0,2020-02-01,0 days 01:15:00,DL,2.0,2020-02-01 15:49:00+00:00,BIS,1.0,N554CA,5.0,14.0,1103.0,1159.0,2020.0,21610.0,2020-02-01 15:04:00+00:00,2020-02-01 17:37:00+00:00
1627,1310.0,6.0,1.0,ATL,2020-02-01 16:52:00+00:00,227.0,2020-02-01,0 days 01:02:00,DL,2.0,2020-02-01 15:50:00+00:00,TRI,1.0,N886AS,6.0,9.0,1159.0,1246.0,2020.0,21886.0,2020-02-01 15:04:00+00:00,2020-02-01 17:37:00+00:00
1628,1323.0,6.0,1.0,ATL,2020-02-01 17:07:00+00:00,300.0,2020-02-01,0 days 01:17:00,DL,2.0,2020-02-01 15:50:00+00:00,GNV,1.0,N8936A,9.0,11.0,1201.0,1258.0,2020.0,9438.0,2020-02-01 15:05:00+00:00,2020-02-01 17:35:00+00:00
1629,1205.0,6.0,1.0,MSP,2020-02-01 16:50:00+00:00,223.0,2020-02-01,0 days 00:59:00,DL,2.0,2020-02-01 15:51:00+00:00,FAR,1.0,N446SW,7.0,15.0,1106.0,1143.0,2020.0,21711.0,2020-02-01 15:05:00+00:00,2020-02-01 17:35:00+00:00
1630,1322.0,6.0,1.0,BOS,2020-02-01 17:24:00+00:00,399.0,2020-02-01,0 days 01:32:00,DL,2.0,2020-02-01 15:52:00+00:00,DCA,1.0,N203JQ,8.0,19.0,1211.0,1316.0,2020.0,126712.0,2020-02-01 15:07:00+00:00,2020-02-01 18:38:00+00:00
1631,1406.0,6.0,1.0,ATL,2020-02-01 17:53:00+00:00,731.0,2020-02-01,0 days 01:58:00,DL,2.0,2020-02-01 15:55:00+00:00,DFW,1.0,N331DN,9.0,12.0,1107.0,1344.0,2020.0,49407.0,2020-02-01 15:07:00+00:00,2020-02-01 18:38:00+00:00
1632,1302.0,6.0,1.0,ATL,2020-02-01 16:48:00+00:00,152.0,2020-02-01,0 days 00:52:00,DL,2.0,2020-02-01 15:56:00+00:00,TYS,1.0,N293PQ,8.0,10.0,1206.0,1240.0,2020.0,16757.0,2020-02-01 15:11:00+00:00,2020-02-01 18:50:00+00:00
1633,1413.0,6.0,1.0,ATL,2020-02-01 18:05:00+00:00,821.0,2020-02-01,0 days 02:07:00,DL,2.0,2020-02-01 15:58:00+00:00,OMA,1.0,N920DN,5.0,14.0,1112.0,1400.0,2020.0,48522.0,2020-02-01 15:11:00+00:00,2020-02-01 18:50:00+00:00
1634,1538.0,6.0,1.0,ATL,2020-02-01 19:50:00+00:00,1587.0,2020-02-01,0 days 03:51:00,DL,2.0,2020-02-01 15:59:00+00:00,PHX,1.0,N314DN,7.0,13.0,1012.0,1543.0,2020.0,49439.0,2020-02-01 15:14:00+00:00,2020-02-01 17:42:00+00:00
1635,1308.0,6.0,1.0,ATL,2020-02-01 16:57:00+00:00,170.0,2020-02-01,0 days 00:56:00,DL,2.0,2020-02-01 16:01:00+00:00,DHN,1.0,N921EV,9.0,9.0,1110.0,1248.0,2020.0,22105.0,2020-02-01 15:14:00+00:00,2020-02-01 17:42:00+00:00
1636,1301.0,6.0,1.0,ATL,2020-02-01 17:06:00+00:00,240.0,2020-02-01,0 days 01:05:00,DL,2.0,2020-02-01 16:01:00+00:00,ECP,1.0,N966AT,12.0,9.0,1110.0,1254.0,2020.0,49200.0,2020-02-01 15:16:00+00:00,2020-02-01 20:42:00+00:00
1637,1551.0,6.0,1.0,ATL,2020-02-01 19:57:00+00:00,1747.0,2020-02-01,0 days 03:55:00,DL,2.0,2020-02-01 16:02:00+00:00,LAS,1.0,N376DN,4.0,11.0,913.0,1553.0,2020.0,48817.0,2020-02-01 15:16:00+00:00,2020-02-01 20:42:00+00:00
1638,1426.0,6.0,1.0,JFK,2020-02-01 18:03:00+00:00,665.0,2020-02-01,0 days 01:59:00,DL,2.0,2020-02-01 16:04:00+00:00,IND,1.0,N195PQ,6.0,12.0,1216.0,1357.0,2020.0,1541.0,2020-02-01 15:19:00+00:00,2020-02-01 17:54:00+00:00
1639,1311.0,6.0,1.0,ATL,2020-02-01 17:09:00+00:00,250.0,2020-02-01,0 days 01:04:00,DL,2.0,2020-02-01 16:05:00+00:00,VPS,1.0,N991AT,8.0,11.0,1116.0,1301.0,2020.0,49206.0,2020-02-01 15:19:00+00:00,2020-02-01 17:54:00+00:00
1640,1404.0,6.0,1.0,JFK,2020-02-01 17:46:00+00:00,636.0,2020-02-01,0 days 01:39:00,DL,2.0,2020-02-01 16:07:00+00:00,CHS,1.0,N957AT,4.0,14.0,1221.0,1342.0,2020.0,49546.0,2020-02-01 15:22:00+00:00,2020-02-01 18:02:00+00:00
