,fltID,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Tail_Number,Origin,Dest,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,Distance,FltTime,OrgUTC,DestUTC
886,130021,2020,1,2,14,5,2020-02-14,DL,N860RW,OMA,DCA,13.0,1108,1414,5.0,1432,1012.0,0 days 02:24:00,2020-02-14 15:55:00+00:00,2020-02-14 18:19:00+00:00
887,124875,2020,1,2,14,5,2020-02-14,DL,N614CZ,LAS,SJC,14.0,920,1022,4.0,1054,386.0,0 days 01:20:00,2020-02-14 16:06:00+00:00,2020-02-14 17:26:00+00:00
888,4089,2020,1,2,14,5,2020-02-14,DL,N8839E,RDU,PHL,17.0,1236,1327,4.0,1401,337.0,0 days 01:12:00,2020-02-14 16:19:00+00:00,2020-02-14 17:31:00+00:00
889,27831,2020,1,2,14,5,2020-02-14,DL,N278SY,LAS,LGB,17.0,945,1031,3.0,1040,231.0,0 days 01:06:00,2020-02-14 16:28:00+00:00,2020-02-14 17:34:00+00:00
890,21160,2020,1,2,14,5,2020-02-14,DL,N912XJ,RDU,ORD,38.0,1353,1448,7.0,1450,646.0,0 days 02:40:00,2020-02-14 17:15:00+00:00,2020-02-14 19:55:00+00:00
891,20007,2020,1,2,14,5,2020-02-14,DL,N8869B,RDU,BWI,11.0,1343,1422,5.0,1451,255.0,0 days 00:55:00,2020-02-14 17:32:00+00:00,2020-02-14 18:27:00+00:00
892,124934,2020,1,2,14,5,2020-02-14,DL,N656CA,DCA,RDU,32.0,1411,1504,5.0,1503,227.0,0 days 01:30:00,2020-02-14 17:39:00+00:00,2020-02-14 19:09:00+00:00
893,124870,2020,1,2,14,5,2020-02-14,DL,N616CZ,SAN,LAS,14.0,1054,1143,16.0,1213,258.0,0 days 01:19:00,2020-02-14 17:40:00+00:00,2020-02-14 18:59:00+00:00
894,21041,2020,1,2,14,5,2020-02-14,DL,N331PQ,RDU,IND,10.0,1350,1512,6.0,1539,489.0,0 days 01:38:00,2020-02-14 17:40:00+00:00,2020-02-14 19:18:00+00:00
895,124872,2020,1,2,14,5,2020-02-14,DL,N614CZ,SJC,LAS,11.0,1132,1235,13.0,1305,386.0,0 days 01:27:00,2020-02-14 18:21:00+00:00,2020-02-14 19:48:00+00:00
896,27832,2020,1,2,14,5,2020-02-14,DL,N278SY,LGB,LAS,11.0,1134,1216,12.0,1240,231.0,0 days 01:05:00,2020-02-14 18:23:00+00:00,2020-02-14 19:28:00+00:00
897,4067,2020,1,2,14,5,2020-02-14,DL,N8839E,PHL,RDU,17.0,1442,1547,5.0,1553,337.0,0 days 01:27:00,2020-02-14 18:25:00+00:00,2020-02-14 19:52:00+00:00
898,14953,2020,1,2,14,5,2020-02-14,DL,N330PQ,RDU,TPA,11.0,1454,1637,3.0,1656,587.0,0 days 01:57:00,2020-02-14 18:43:00+00:00,2020-02-14 20:40:00+00:00
899,129915,2020,1,2,14,5,2020-02-14,DL,N860RW,DCA,MSN,21.0,1521,1610,3.0,1636,707.0,0 days 02:13:00,2020-02-14 19:00:00+00:00,2020-02-14 21:13:00+00:00
900,124936,2020,1,2,14,5,2020-02-14,DL,N690CA,RDU,DCA,37.0,1539,1628,27.0,1515,227.0,0 days 01:53:00,2020-02-14 19:02:00+00:00,2020-02-14 20:55:00+00:00
901,14053,2020,1,2,14,5,2020-02-14,DL,N924EV,BWI,RDU,14.0,1620,1718,4.0,1730,255.0,0 days 01:16:00,2020-02-14 20:06:00+00:00,2020-02-14 21:22:00+00:00
902,9861,2020,1,2,14,5,2020-02-14,DL,N331PQ,IND,RDU,10.0,1617,1729,4.0,1750,489.0,0 days 01:26:00,2020-02-14 20:07:00+00:00,2020-02-14 21:33:00+00:00
903,124859,2020,1,2,14,5,2020-02-14,DL,N617CZ,LAS,SAN,16.0,1327,1413,5.0,1435,258.0,0 days 01:07:00,2020-02-14 20:11:00+00:00,2020-02-14 21:18:00+00:00
904,124871,2020,1,2,14,5,2020-02-14,DL,N614CZ,LAS,SJC,15.0,1332,1436,4.0,1514,386.0,0 days 01:23:00,2020-02-14 20:17:00+00:00,2020-02-14 21:40:00+00:00
905,27841,2020,1,2,14,5,2020-02-14,DL,N278SY,LAS,LGB,20.0,1338,1424,4.0,1433,231.0,0 days 01:10:00,2020-02-14 20:18:00+00:00,2020-02-14 21:28:00+00:00
906,8158,2020,1,2,14,5,2020-02-14,DL,N912XJ,ORD,RDU,23.0,1559,1828,5.0,1839,646.0,0 days 01:57:00,2020-02-14 20:36:00+00:00,2020-02-14 22:33:00+00:00
907,4794,2020,1,2,14,5,2020-02-14,DL,N8839E,RDU,PHL,13.0,1704,1756,5.0,1832,337.0,0 days 01:10:00,2020-02-14 20:51:00+00:00,2020-02-14 22:01:00+00:00
908,14979,2020,1,2,14,5,2020-02-14,DL,N330PQ,TPA,RDU,15.0,1738,1851,15.0,1923,587.0,0 days 01:43:00,2020-02-14 21:23:00+00:00,2020-02-14 23:06:00+00:00
909,124947,2020,1,2,14,5,2020-02-14,DL,N690CA,DCA,RDU,21.0,1746,1835,13.0,1721,227.0,0 days 01:23:00,2020-02-14 21:25:00+00:00,2020-02-14 22:48:00+00:00
910,11326,2020,1,2,14,5,2020-02-14,DL,N925XJ,RDU,ORD,35.0,1827,1916,13.0,1923,646.0,0 days 02:37:00,2020-02-14 21:52:00+00:00,2020-02-15 00:29:00+00:00
911,129916,2020,1,2,14,5,2020-02-14,DL,N860RW,MSN,DCA,9.0,1709,1951,17.0,2013,707.0,0 days 02:08:00,2020-02-14 22:00:00+00:00,2020-02-15 00:08:00+00:00
912,124860,2020,1,2,14,5,2020-02-14,DL,N617CZ,SAN,LAS,18.0,1521,1609,44.0,1635,258.0,0 days 01:50:00,2020-02-14 22:03:00+00:00,2020-02-14 23:53:00+00:00
913,10093,2020,1,2,14,5,2020-02-14,DL,N832AY,PHL,RDU,21.0,1832,1941,16.0,1948,337.0,0 days 01:46:00,2020-02-14 22:11:00+00:00,2020-02-14 23:57:00+00:00
914,27842,2020,1,2,14,5,2020-02-14,DL,N278SY,LGB,LAS,24.0,1538,1620,14.0,1624,231.0,0 days 01:20:00,2020-02-14 22:14:00+00:00,2020-02-14 23:34:00+00:00
915,8283,2020,1,2,14,5,2020-02-14,DL,N331PQ,RDU,BNA,22.0,1844,1902,8.0,1920,442.0,0 days 01:48:00,2020-02-14 22:22:00+00:00,2020-02-15 00:10:00+00:00
916,124900,2020,1,2,14,5,2020-02-14,DL,N614CZ,SJC,LAS,16.0,1550,1655,20.0,1714,386.0,0 days 01:41:00,2020-02-14 22:34:00+00:00,2020-02-15 00:15:00+00:00
917,10981,2020,1,2,14,5,2020-02-14,DL,N602LR,CLE,BDL,10.0,1948,2101,5.0,2128,476.0,0 days 01:28:00,2020-02-14 23:38:00+00:00,2020-02-15 01:06:00+00:00
918,8820,2020,1,2,14,5,2020-02-14,DL,N912XJ,RDU,TPA,12.0,1956,2130,4.0,2159,587.0,0 days 01:50:00,2020-02-14 23:44:00+00:00,2020-02-15 01:34:00+00:00
919,126608,2020,1,2,14,5,2020-02-14,DL,N330PQ,RDU,DCA,21.0,2022,2103,2.0,1920,227.0,0 days 01:04:00,2020-02-15 00:01:00+00:00,2020-02-15 01:05:00+00:00
920,18575,2020,1,2,14,5,2020-02-14,DL,N915XJ,RDU,JAX,7.0,2014,2123,3.0,2133,407.0,0 days 01:19:00,2020-02-15 00:07:00+00:00,2020-02-15 01:26:00+00:00
921,124889,2020,1,2,14,5,2020-02-14,DL,N617CZ,LAS,SAN,19.0,1736,1822,4.0,1826,258.0,0 days 01:09:00,2020-02-15 00:17:00+00:00,2020-02-15 01:26:00+00:00
922,129829,2020,1,2,14,5,2020-02-14,DL,N233JQ,RDU,CMH,7.0,2029,2126,3.0,2125,362.0,0 days 01:07:00,2020-02-15 00:22:00+00:00,2020-02-15 01:29:00+00:00
923,9302,2020,1,2,14,5,2020-02-14,DL,N832AY,RDU,PHL,16.0,2038,2134,4.0,2156,337.0,0 days 01:16:00,2020-02-15 00:22:00+00:00,2020-02-15 01:38:00+00:00
924,28062,2020,1,2,14,5,2020-02-14,DL,N268SY,LAS,LGB,17.0,1743,1826,4.0,1817,231.0,0 days 01:04:00,2020-02-15 00:26:00+00:00,2020-02-15 01:30:00+00:00
925,10120,2020,1,2,14,5,2020-02-14,DL,N936XJ,RDU,BDL,13.0,2053,2207,9.0,2240,532.0,0 days 01:36:00,2020-02-15 00:40:00+00:00,2020-02-15 02:16:00+00:00
926,124899,2020,1,2,14,5,2020-02-14,DL,N614CZ,LAS,SJC,30.0,1811,1911,4.0,1920,386.0,0 days 01:34:00,2020-02-15 00:41:00+00:00,2020-02-15 02:15:00+00:00
927,130045,2020,1,2,14,5,2020-02-14,DL,N823MD,DCA,LEX,15.0,2100,2205,8.0,2214,414.0,0 days 01:28:00,2020-02-15 00:45:00+00:00,2020-02-15 02:13:00+00:00
928,8257,2020,1,2,14,5,2020-02-14,DL,N331PQ,BNA,RDU,26.0,2016,2229,6.0,2227,442.0,0 days 01:45:00,2020-02-15 00:50:00+00:00,2020-02-15 02:35:00+00:00
929,11303,2020,1,2,14,5,2020-02-14,DL,N925XJ,ORD,RDU,23.0,2035,2305,6.0,2306,646.0,0 days 01:59:00,2020-02-15 01:12:00+00:00,2020-02-15 03:11:00+00:00
930,126607,2020,1,2,14,5,2020-02-14,DL,N330PQ,DCA,RDU,15.0,2201,2244,2.0,2116,227.0,0 days 01:00:00,2020-02-15 01:46:00+00:00,2020-02-15 02:46:00+00:00
931,28264,2020,1,2,14,5,2020-02-14,DL,N460SW,PLN,APN,6.0,2155,2213,2.0,2301,69.0,0 days 00:26:00,2020-02-15 01:49:00+00:00,2020-02-15 02:15:00+00:00
932,27385,2020,1,2,14,5,2020-02-14,DL,N275SY,LGB,LAS,18.0,1912,1957,11.0,2008,231.0,0 days 01:14:00,2020-02-15 01:54:00+00:00,2020-02-15 03:08:00+00:00
933,124930,2020,1,2,14,5,2020-02-14,DL,N617CZ,SAN,LAS,27.0,1921,2011,10.0,2024,258.0,0 days 01:27:00,2020-02-15 01:54:00+00:00,2020-02-15 03:21:00+00:00
934,124887,2020,1,2,14,5,2020-02-14,DL,N613CZ,SJC,LAS,11.0,1954,2054,14.0,2125,386.0,0 days 01:25:00,2020-02-15 02:43:00+00:00,2020-02-15 04:08:00+00:00
935,8187,2020,1,2,14,5,2020-02-14,DL,N478PX,RDU,CLE,13.0,2301,9,8.0,2140,416.0,0 days 02:29:00,2020-02-15 02:48:00+00:00,2020-02-15 05:17:00+00:00
936,124896,2020,1,2,14,5,2020-02-14,DL,N617CZ,LAS,SAN,20.0,2112,2158,5.0,2217,258.0,0 days 01:11:00,2020-02-15 03:52:00+00:00,2020-02-15 05:03:00+00:00
937,124886,2020,1,2,14,5,2020-02-14,DL,N613CZ,LAS,SJC,15.0,2204,2303,4.0,2329,386.0,0 days 01:18:00,2020-02-15 04:49:00+00:00,2020-02-15 06:07:00+00:00
938,34904,2020,1,2,15,6,2020-02-15,DL,N460SW,APN,PLN,15.0,517,540,4.0,603,69.0,0 days 00:42:00,2020-02-15 09:02:00+00:00,2020-02-15 09:44:00+00:00
939,17079,2020,1,2,15,6,2020-02-15,DL,N602LR,BDL,RDU,12.0,608,725,7.0,800,532.0,0 days 01:36:00,2020-02-15 09:56:00+00:00,2020-02-15 11:32:00+00:00
940,16500,2020,1,2,15,6,2020-02-15,DL,N936XJ,BDL,CLE,27.0,726,846,6.0,854,476.0,0 days 01:53:00,2020-02-15 10:59:00+00:00,2020-02-15 12:52:00+00:00
941,1501,2020,1,2,15,6,2020-02-15,DL,N912XJ,TPA,RDU,19.0,745,904,4.0,924,587.0,0 days 01:42:00,2020-02-15 11:26:00+00:00,2020-02-15 13:08:00+00:00
942,114012,2020,1,2,15,6,2020-02-15,DL,N849DN,RDU,LAS,12.0,814,956,6.0,1031,2026.0,0 days 05:00:00,2020-02-15 12:02:00+00:00,2020-02-15 17:02:00+00:00
943,18616,2020,1,2,15,6,2020-02-15,DL,N602LR,RDU,TPA,9.0,846,1019,5.0,1044,587.0,0 days 01:47:00,2020-02-15 12:37:00+00:00,2020-02-15 14:24:00+00:00
944,752,2020,1,2,15,6,2020-02-15,DL,N538CA,RDU,MSY,13.0,905,1002,3.0,1032,779.0,0 days 02:13:00,2020-02-15 12:52:00+00:00,2020-02-15 15:05:00+00:00
945,125037,2020,1,2,15,6,2020-02-15,DL,N658CA,RDU,DCA,13.0,908,946,6.0,1020,227.0,0 days 00:57:00,2020-02-15 12:55:00+00:00,2020-02-15 13:52:00+00:00
946,12121,2020,1,2,15,6,2020-02-15,DL,N925XJ,RDU,ORD,8.0,944,1032,7.0,1028,646.0,0 days 02:03:00,2020-02-15 13:36:00+00:00,2020-02-15 15:39:00+00:00
947,125027,2020,1,2,15,6,2020-02-15,DL,N658CA,DCA,RDU,9.0,1059,1144,12.0,1213,227.0,0 days 01:06:00,2020-02-15 14:50:00+00:00,2020-02-15 15:56:00+00:00
948,125013,2020,1,2,15,6,2020-02-15,DL,N617CZ,SAN,LAS,23.0,914,1003,13.0,1025,258.0,0 days 01:25:00,2020-02-15 15:51:00+00:00,2020-02-15 17:16:00+00:00
949,125007,2020,1,2,15,6,2020-02-15,DL,N615CZ,SJC,LAS,13.0,918,1020,14.0,1044,386.0,0 days 01:29:00,2020-02-15 16:05:00+00:00,2020-02-15 17:34:00+00:00
950,12096,2020,1,2,15,6,2020-02-15,DL,N925XJ,ORD,RDU,33.0,1146,1414,21.0,1410,646.0,0 days 02:22:00,2020-02-15 16:13:00+00:00,2020-02-15 18:35:00+00:00
951,4048,2020,1,2,15,6,2020-02-15,DL,N602LR,TPA,RDU,31.0,1300,1417,4.0,1419,587.0,0 days 01:52:00,2020-02-15 16:29:00+00:00,2020-02-15 18:21:00+00:00
952,34652,2020,1,2,15,6,2020-02-15,DL,N275SY,LAS,LGB,15.0,946,1029,4.0,958,231.0,0 days 01:02:00,2020-02-15 16:31:00+00:00,2020-02-15 17:33:00+00:00
953,730,2020,1,2,15,6,2020-02-15,DL,N538CA,MSY,RDU,14.0,1148,1421,9.0,1416,779.0,0 days 01:56:00,2020-02-15 16:34:00+00:00,2020-02-15 18:30:00+00:00
954,34436,2020,1,2,15,6,2020-02-15,DL,N275SY,LGB,LAS,17.0,1119,1205,7.0,1135,231.0,0 days 01:10:00,2020-02-15 18:02:00+00:00,2020-02-15 19:12:00+00:00
955,124989,2020,1,2,15,6,2020-02-15,DL,N617CZ,LAS,SAN,15.0,1135,1219,5.0,1241,258.0,0 days 01:04:00,2020-02-15 18:20:00+00:00,2020-02-15 19:24:00+00:00
956,124974,2020,1,2,15,6,2020-02-15,DL,N615CZ,LAS,SJC,17.0,1143,1242,4.0,1311,386.0,0 days 01:20:00,2020-02-15 18:26:00+00:00,2020-02-15 19:46:00+00:00
957,114011,2020,1,2,15,6,2020-02-15,DL,N849DN,LAS,RDU,13.0,1141,1822,15.0,1900,2026.0,0 days 04:09:00,2020-02-15 18:28:00+00:00,2020-02-15 22:37:00+00:00
958,14954,2020,1,2,15,6,2020-02-15,DL,N919XJ,RDU,TPA,9.0,1535,1705,3.0,1726,587.0,0 days 01:42:00,2020-02-15 19:26:00+00:00,2020-02-15 21:08:00+00:00
959,34575,2020,1,2,15,6,2020-02-15,DL,N275SY,LAS,LGB,15.0,1258,1340,3.0,1327,231.0,0 days 01:00:00,2020-02-15 19:43:00+00:00,2020-02-15 20:43:00+00:00
960,34649,2020,1,2,15,6,2020-02-15,DL,N275SY,LGB,LAS,10.0,1419,1501,7.0,1508,231.0,0 days 00:59:00,2020-02-15 21:09:00+00:00,2020-02-15 22:08:00+00:00
961,124990,2020,1,2,15,6,2020-02-15,DL,N614CZ,SJC,LAS,10.0,1502,1559,8.0,1628,386.0,0 days 01:15:00,2020-02-15 21:52:00+00:00,2020-02-15 23:07:00+00:00
962,124985,2020,1,2,15,6,2020-02-15,DL,N617CZ,SAN,LAS,13.0,1513,1601,12.0,1633,258.0,0 days 01:13:00,2020-02-15 22:00:00+00:00,2020-02-15 23:13:00+00:00
963,34359,2020,1,2,15,6,2020-02-15,DL,N275SY,LAS,LGB,15.0,1605,1647,3.0,1712,231.0,0 days 01:00:00,2020-02-15 22:50:00+00:00,2020-02-15 23:50:00+00:00
964,125008,2020,1,2,15,6,2020-02-15,DL,N614CZ,LAS,SJC,13.0,1719,1818,5.0,1849,386.0,0 days 01:17:00,2020-02-16 00:06:00+00:00,2020-02-16 01:23:00+00:00
965,34525,2020,1,2,15,6,2020-02-15,DL,N275SY,LGB,LAS,14.0,1758,1839,8.0,1908,231.0,0 days 01:03:00,2020-02-16 00:44:00+00:00,2020-02-16 01:47:00+00:00
966,125000,2020,1,2,15,6,2020-02-15,DL,N622CZ,LAS,SAN,14.0,2000,2045,3.0,1825,258.0,0 days 01:02:00,2020-02-16 02:46:00+00:00,2020-02-16 03:48:00+00:00
967,8204,2020,1,2,16,7,2020-02-16,DL,N293PQ,CLE,RDU,11.0,607,710,3.0,741,416.0,0 days 01:17:00,2020-02-16 09:56:00+00:00,2020-02-16 11:13:00+00:00
968,1502,2020,1,2,16,7,2020-02-16,DL,N919XJ,TPA,RDU,12.0,745,905,4.0,926,587.0,0 days 01:36:00,2020-02-16 11:33:00+00:00,2020-02-16 13:09:00+00:00
969,8240,2020,1,2,16,7,2020-02-16,DL,N602LR,RDU,BNA,21.0,844,905,5.0,926,442.0,0 days 01:47:00,2020-02-16 12:23:00+00:00,2020-02-16 14:10:00+00:00
970,5692,2020,1,2,16,7,2020-02-16,DL,N924XJ,JAX,RDU,11.0,844,945,4.0,1009,407.0,0 days 01:16:00,2020-02-16 12:33:00+00:00,2020-02-16 13:49:00+00:00
971,12122,2020,1,2,16,7,2020-02-16,DL,N311PQ,RDU,ORD,14.0,911,956,14.0,1029,646.0,0 days 02:13:00,2020-02-16 12:57:00+00:00,2020-02-16 15:10:00+00:00
972,18617,2020,1,2,16,7,2020-02-16,DL,N293PQ,RDU,TPA,15.0,914,1042,4.0,1102,587.0,0 days 01:47:00,2020-02-16 12:59:00+00:00,2020-02-16 14:46:00+00:00
973,8221,2020,1,2,16,7,2020-02-16,DL,N602LR,BNA,RDU,12.0,1009,1211,6.0,1235,442.0,0 days 01:20:00,2020-02-16 14:57:00+00:00,2020-02-16 16:17:00+00:00
974,12097,2020,1,2,16,7,2020-02-16,DL,N311PQ,ORD,RDU,9.0,1115,1342,8.0,1412,646.0,0 days 01:44:00,2020-02-16 16:06:00+00:00,2020-02-16 17:50:00+00:00
975,125073,2020,1,2,16,7,2020-02-16,DL,N608CZ,SJC,LAS,13.0,919,1017,8.0,1047,386.0,0 days 01:19:00,2020-02-16 16:06:00+00:00,2020-02-16 17:25:00+00:00
976,125079,2020,1,2,16,7,2020-02-16,DL,N630CZ,SAN,LAS,15.0,928,1032,13.0,1042,258.0,0 days 01:32:00,2020-02-16 16:13:00+00:00,2020-02-16 17:45:00+00:00
977,35259,2020,1,2,16,7,2020-02-16,DL,N275SY,LAS,LGB,19.0,940,1024,3.0,1040,231.0,0 days 01:06:00,2020-02-16 16:21:00+00:00,2020-02-16 17:27:00+00:00
978,4049,2020,1,2,16,7,2020-02-16,DL,N293PQ,TPA,RDU,10.0,1234,1359,7.0,1422,587.0,0 days 01:42:00,2020-02-16 16:24:00+00:00,2020-02-16 18:06:00+00:00
979,4068,2020,1,2,16,7,2020-02-16,DL,N832AY,PHL,RDU,13.0,1433,1533,5.0,1553,337.0,0 days 01:18:00,2020-02-16 18:20:00+00:00,2020-02-16 19:38:00+00:00
980,125056,2020,1,2,16,7,2020-02-16,DL,N608CZ,LAS,SAN,39.0,1200,1247,5.0,1243,258.0,0 days 01:31:00,2020-02-16 18:21:00+00:00,2020-02-16 19:52:00+00:00
981,35260,2020,1,2,16,7,2020-02-16,DL,N275SY,LGB,LAS,18.0,1143,1223,8.0,1240,231.0,0 days 01:06:00,2020-02-16 18:25:00+00:00,2020-02-16 19:31:00+00:00
982,125046,2020,1,2,16,7,2020-02-16,DL,N630CZ,LAS,SJC,21.0,1147,1251,18.0,1315,386.0,0 days 01:43:00,2020-02-16 18:26:00+00:00,2020-02-16 20:09:00+00:00
983,18576,2020,1,2,16,7,2020-02-16,DL,N912XJ,RDU,JAX,33.0,1554,1700,5.0,1606,407.0,0 days 01:44:00,2020-02-16 19:21:00+00:00,2020-02-16 21:05:00+00:00
984,14955,2020,1,2,16,7,2020-02-16,DL,N326PQ,RDU,TPA,18.0,1543,1712,3.0,1728,587.0,0 days 01:50:00,2020-02-16 19:25:00+00:00,2020-02-16 21:15:00+00:00
985,35263,2020,1,2,16,7,2020-02-16,DL,N275SY,LAS,LGB,19.0,1328,1412,4.0,1433,231.0,0 days 01:07:00,2020-02-16 20:09:00+00:00,2020-02-16 21:16:00+00:00
986,4795,2020,1,2,16,7,2020-02-16,DL,N832AY,RDU,PHL,20.0,1712,1808,11.0,1832,337.0,0 days 01:27:00,2020-02-16 20:52:00+00:00,2020-02-16 22:19:00+00:00
987,18784,2020,1,2,16,7,2020-02-16,DL,N293PQ,RDU,BDL,12.0,1707,1819,3.0,1847,532.0,0 days 01:27:00,2020-02-16 20:55:00+00:00,2020-02-16 22:22:00+00:00
988,125052,2020,1,2,16,7,2020-02-16,DL,N608CZ,SAN,LAS,12.0,1513,1559,13.0,1635,258.0,0 days 01:11:00,2020-02-16 22:01:00+00:00,2020-02-16 23:12:00+00:00
989,125075,2020,1,2,16,7,2020-02-16,DL,N622CZ,SJC,LAS,11.0,1513,1613,10.0,1629,386.0,0 days 01:21:00,2020-02-16 22:02:00+00:00,2020-02-16 23:23:00+00:00
990,35264,2020,1,2,16,7,2020-02-16,DL,N275SY,LGB,LAS,8.0,1520,1601,21.0,1624,231.0,0 days 01:10:00,2020-02-16 22:12:00+00:00,2020-02-16 23:22:00+00:00
991,34966,2020,1,2,16,7,2020-02-16,DL,N278SY,LAS,LGB,16.0,1707,1751,5.0,1817,231.0,0 days 01:05:00,2020-02-16 23:51:00+00:00,2020-02-17 00:56:00+00:00
992,8188,2020,1,2,16,7,2020-02-16,DL,N607LR,RDU,CLE,27.0,2022,2131,6.0,2140,416.0,0 days 01:42:00,2020-02-16 23:55:00+00:00,2020-02-17 01:37:00+00:00
993,125068,2020,1,2,16,7,2020-02-16,DL,N622CZ,LAS,SAN,14.0,1714,1800,7.0,1826,258.0,0 days 01:07:00,2020-02-17 00:00:00+00:00,2020-02-17 01:07:00+00:00
994,125074,2020,1,2,16,7,2020-02-16,DL,N608CZ,LAS,SJC,24.0,1730,1836,3.0,1851,386.0,0 days 01:33:00,2020-02-17 00:06:00+00:00,2020-02-17 01:39:00+00:00
995,35497,2020,1,2,16,7,2020-02-16,DL,N878AS,PLN,APN,18.0,2200,2220,5.0,2301,69.0,0 days 00:43:00,2020-02-17 01:42:00+00:00,2020-02-17 02:25:00+00:00
996,34967,2020,1,2,16,7,2020-02-16,DL,N278SY,LGB,LAS,15.0,1901,1944,7.0,2008,231.0,0 days 01:05:00,2020-02-17 01:46:00+00:00,2020-02-17 02:51:00+00:00
997,36486,2020,1,2,17,1,2020-02-17,DL,N878AS,APN,PLN,23.0,525,546,7.0,605,69.0,0 days 00:51:00,2020-02-17 09:02:00+00:00,2020-02-17 09:53:00+00:00
998,4220,2020,1,2,17,1,2020-02-17,DL,N538CA,RDU,DCA,29.0,621,701,15.0,717,227.0,0 days 01:24:00,2020-02-17 09:52:00+00:00,2020-02-17 11:16:00+00:00
999,130555,2020,1,2,17,1,2020-02-17,DL,N809MD,LEX,DCA,24.0,617,715,31.0,738,414.0,0 days 01:53:00,2020-02-17 09:53:00+00:00,2020-02-17 11:46:00+00:00
1000,1503,2020,1,2,17,1,2020-02-17,DL,N326PQ,TPA,RDU,15.0,609,736,4.0,748,587.0,0 days 01:46:00,2020-02-17 09:54:00+00:00,2020-02-17 11:40:00+00:00
1001,19827,2020,1,2,17,1,2020-02-17,DL,N912XJ,JAX,RDU,16.0,611,714,3.0,722,407.0,0 days 01:22:00,2020-02-17 09:55:00+00:00,2020-02-17 11:17:00+00:00
1002,8205,2020,1,2,17,1,2020-02-17,DL,N933XJ,CLE,RDU,38.0,633,731,4.0,741,416.0,0 days 01:40:00,2020-02-17 09:55:00+00:00,2020-02-17 11:35:00+00:00
1003,17080,2020,1,2,17,1,2020-02-17,DL,N293PQ,BDL,RDU,14.0,612,738,4.0,802,532.0,0 days 01:44:00,2020-02-17 09:58:00+00:00,2020-02-17 11:42:00+00:00
1004,130366,2020,1,2,17,1,2020-02-17,DL,N202JQ,CMH,RDU,7.0,606,658,8.0,735,362.0,0 days 01:07:00,2020-02-17 09:59:00+00:00,2020-02-17 11:06:00+00:00
1005,17391,2020,1,2,17,1,2020-02-17,DL,N538CA,DCA,RDU,15.0,804,853,5.0,910,227.0,0 days 01:09:00,2020-02-17 11:49:00+00:00,2020-02-17 12:58:00+00:00
1006,3156,2020,1,2,17,1,2020-02-17,DL,N912XJ,RDU,PIT,19.0,816,910,7.0,930,328.0,0 days 01:20:00,2020-02-17 11:57:00+00:00,2020-02-17 13:17:00+00:00
1007,8241,2020,1,2,17,1,2020-02-17,DL,N602LR,RDU,BNA,23.0,842,900,9.0,911,442.0,0 days 01:50:00,2020-02-17 12:19:00+00:00,2020-02-17 14:09:00+00:00
1008,18618,2020,1,2,17,1,2020-02-17,DL,N326PQ,RDU,TPA,17.0,837,1012,2.0,1029,587.0,0 days 01:54:00,2020-02-17 12:20:00+00:00,2020-02-17 14:14:00+00:00
1009,130526,2020,1,2,17,1,2020-02-17,DL,N809MD,DCA,OMA,20.0,854,1047,4.0,1030,1012.0,0 days 03:17:00,2020-02-17 12:34:00+00:00,2020-02-17 15:51:00+00:00
1010,11304,2020,1,2,17,1,2020-02-17,DL,N925XJ,ORD,RDU,22.0,756,1022,6.0,2306,646.0,0 days 01:54:00,2020-02-17 12:34:00+00:00,2020-02-17 14:28:00+00:00
1011,15679,2020,1,2,17,1,2020-02-17,DL,N933XJ,RDU,IND,11.0,852,1019,6.0,1043,489.0,0 days 01:44:00,2020-02-17 12:41:00+00:00,2020-02-17 14:25:00+00:00
1012,13713,2020,1,2,17,1,2020-02-17,DL,N8869B,RDU,BWI,12.0,857,938,5.0,1007,255.0,0 days 00:58:00,2020-02-17 12:45:00+00:00,2020-02-17 13:43:00+00:00
1013,18406,2020,1,2,17,1,2020-02-17,DL,N348PQ,RDU,AUS,11.0,904,1058,8.0,1124,1162.0,0 days 03:13:00,2020-02-17 12:53:00+00:00,2020-02-17 16:06:00+00:00
1014,2165,2020,1,2,17,1,2020-02-17,DL,N832AY,PHL,RDU,31.0,932,1037,3.0,1058,337.0,0 days 01:39:00,2020-02-17 13:01:00+00:00,2020-02-17 14:40:00+00:00
1015,10142,2020,1,2,17,1,2020-02-17,DL,N601LR,PIT,RDU,21.0,923,1019,4.0,1043,328.0,0 days 01:21:00,2020-02-17 13:02:00+00:00,2020-02-17 14:23:00+00:00
1016,125170,2020,1,2,17,1,2020-02-17,DL,N630CZ,SAN,LAS,22.0,716,805,7.0,827,258.0,0 days 01:18:00,2020-02-17 13:54:00+00:00,2020-02-17 15:12:00+00:00
1017,125168,2020,1,2,17,1,2020-02-17,DL,N609CZ,SJC,LAS,18.0,724,824,8.0,848,386.0,0 days 01:26:00,2020-02-17 14:06:00+00:00,2020-02-17 15:32:00+00:00
1018,6175,2020,1,2,17,1,2020-02-17,DL,N8869B,BWI,RDU,10.0,1041,1132,7.0,1152,255.0,0 days 01:08:00,2020-02-17 14:31:00+00:00,2020-02-17 15:39:00+00:00
